n,T,p,Tn,sv_sigma,sv_rho,lam,target_radius,seed,path,status,phase1_assembly_time,phase2_factor_time,phase3_solve_time,total_time,iters,hit_maxiter,relative_residual,H_B_nnz,Kbar_nnz_estimate,Kbar_csr_bytes_estimate,M_m_nnz,L_factor_nnz,skip_direct
20,1920,12,38400,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,2.2106892919982783,0.3671635419887025,0.00557562499307096,2.583428458980052,0,0,4.918254356233495e-13,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.1,0.95,10000.0,0.9,7,direct_splu,ok,2.251978542015422,0.6538660419755615,0.012448333000065759,2.9182929169910494,0,0,4.1701871390365077e-13,9223200,19200000,307200000.0,3195,20004800,0
20,1920,12,38400,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,2.173624415998347,0.36773429199820384,0.5482146669819485,3.0895733749784995,32,0,7.519337396280969e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.043472488319966945,0.007354685839964077,0.5482146669819485,0.5990418411418795,32,0,7.519337396280969e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,2.2181937500135973,0.36386837498866953,0.0055977080191951245,2.587659833021462,0,0,2.197771611324958e-12,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,0,direct_splu,ok,2.186649082985241,0.755189249990508,0.017128792009316385,2.9589671249850653,0,0,2.0282995179435975e-12,9223200,19200000,307200000.0,3195,21923460,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,2.2123509160010144,0.362837041990133,5.957555125001818,8.532743082992965,357,0,9.725878528133195e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.04424701832002029,0.00725674083980266,5.957555125001818,6.009058884161641,357,0,9.725878528133195e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,2.1744422090123408,0.36051025000051595,0.00562854198506102,2.5405810009979177,0,0,1.3227418208531064e-12,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,1,direct_splu,ok,2.173364667018177,0.7981298749800771,0.018542125006206334,2.9900366670044605,0,0,1.5088220504077918e-12,9223200,19200000,307200000.0,3195,22871760,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,2.1857432079850696,0.3674545420217328,4.528512124990812,7.081709874997614,272,0,9.5197215265852e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.04371486415970139,0.007349090840434656,4.528512124990812,4.5795760799909475,272,0,9.5197215265852e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,2.1725912499823608,0.3642802500107791,0.005619958013994619,2.5424914580071345,0,0,8.586402649396867e-13,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,7,direct_splu,ok,2.207088958006352,0.7782519159954973,0.017972791974898428,3.003313665976748,0,0,1.054768296838389e-12,9223200,19200000,307200000.0,3195,22381740,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,2.1827982909744605,0.37297862497507595,5.544085208995966,8.099862124945503,331,0,9.03737202650062e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.04365596581948921,0.0074595724995015185,5.544085208995966,5.595200747314957,331,0,9.03737202650062e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,2.2449110000161454,0.36600187499425374,0.007359125011134893,2.618272000021534,0,0,7.082474890507314e-12,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,0,direct_splu,ok,2.1905933329835534,1.0532640840101521,0.021529082994675264,3.265386499988381,0,0,4.398834313759875e-11,9223200,19200000,307200000.0,3195,28013960,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,2.178547792020254,0.363951667008223,54.724666750000324,57.2671662090288,3338,0,9.237107390211462e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.04357095584040507,0.00727903334016446,54.724666750000324,54.775516739180894,3338,0,9.237107390211462e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,2.1856309160066303,0.3686147079861257,0.0060062909906264395,2.5602519149833824,0,0,5.387090983740449e-12,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,1,direct_splu,ok,2.1860578750201967,1.04738695800188,0.01958625001134351,3.25303108303342,0,0,1.814677299200407e-11,9223200,19200000,307200000.0,3195,27970800,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,2.189847125002416,0.362235291977413,39.866914207988884,42.41899662496871,2411,0,9.647605869630242e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.043796942500048314,0.00724470583954826,39.866914207988884,39.91795585632848,2411,0,9.647605869630242e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,2.1886365840036888,0.3762702090025414,0.005595291993813589,2.5705020850000437,0,0,7.389766222867189e-12,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,7,direct_splu,ok,2.1797690829844214,1.0502635409939103,0.022888625011546537,3.2529212489898782,0,0,1.718504549007965e-11,9223200,19200000,307200000.0,3195,27968300,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,2.1806905830162577,0.36295770801370963,53.12920908301021,55.67285737404018,3325,0,9.906341764800271e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,12,38400,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.04361381166032516,0.007259154160274193,53.12920908301021,53.18008204883081,3325,0,9.906341764800271e-09,9223200,19200000,307200000.0,3195,9971200,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,7.3087612919916864,0.8337940419733059,0.013346124993404374,8.155901458958397,0,0,9.088134169792922e-13,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,0,direct_splu,ok,7.1542311669909395,1.9752458750153892,0.019860583008266985,9.149337625014596,0,0,9.416023680992206e-13,18350400,37632000,602112000.0,3195,38446380,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,7.153596667019883,0.8502328330068849,0.962595750024775,8.966425250051543,32,0,9.459267087033578e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.14307193334039767,0.017004656660137698,0.962595750024775,1.1226723400253105,32,0,9.459267087033578e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,7.1651643329823855,0.837213500024518,0.014571582985809073,8.016949415992713,0,0,7.746942217157204e-13,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,1,direct_splu,ok,7.223806041991338,1.9675519580196124,0.023210708022816107,9.214568708033767,0,0,7.314619936213887e-13,18350400,37632000,602112000.0,3195,38446380,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,7.277477125026053,0.827911625005072,0.92003445798764,9.025423208018765,30,0,8.251191987674247e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.14554954250052105,0.01655823250010144,0.92003445798764,1.0821422329882626,30,0,8.251191987674247e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,7.1836097089981195,0.8328159579832572,0.013863583008060232,8.030289249989437,0,0,7.093304161018295e-13,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,7,direct_splu,ok,7.141607707977528,1.9659784169925842,0.02415000001201406,9.131736124982126,0,0,7.151502505412749e-13,18350400,37632000,602112000.0,3195,38446380,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,7.26724812501925,0.8345885410089977,0.8978048340068199,8.999641500035068,29,0,7.123154920673389e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.145344962500385,0.016691770820179953,0.8978048340068199,1.0598415673273849,29,0,7.123154920673389e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,7.120566333003808,0.8304278750147205,0.012867792014731094,7.963862000033259,0,0,1.642114533102873e-12,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,0,direct_splu,ok,7.145012916997075,2.4768210829934105,0.027021207992220297,9.648855207982706,0,0,1.924405175555598e-12,18350400,37632000,602112000.0,3195,44508500,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,7.124220500001684,0.8217081670009065,10.77834366701427,18.72427233401686,359,0,9.645650808670134e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.14248441000003367,0.01643416334001813,10.77834366701427,10.937262240354322,359,0,9.645650808670134e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,7.182169332983904,0.831995917018503,0.013726334000239149,8.027891584002646,0,0,1.2656819128926153e-12,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,1,direct_splu,ok,7.132036583992885,2.458449291996658,0.027907000010600314,9.618392876000144,0,0,1.4036779635983074e-12,18350400,37632000,602112000.0,3195,44356860,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,7.139880500006257,0.8232594589935616,9.038069999980507,17.001209958980326,301,0,8.887279000763655e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.14279761000012514,0.01646518917987123,9.038069999980507,9.197332799160504,301,0,8.887279000763655e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,7.1497925000148825,0.8339088749780785,0.009907708008540794,7.993609083001502,0,0,1.1740194439292263e-12,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,7,direct_splu,ok,7.1433082500007,2.2371749999874737,0.026118583977222443,9.406601833965397,0,0,1.3216939902805487e-12,18350400,37632000,602112000.0,3195,41724920,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,7.165059667022433,0.8295866250118706,8.547248209011741,16.541894501046045,282,0,9.293437256093526e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.14330119334044866,0.016591732500237412,8.547248209011741,8.707141134852428,282,0,9.293437256093526e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,7.147294583002804,0.8356211250065826,0.014245250000385568,7.997160958009772,0,0,5.122443131021099e-12,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,0,direct_splu,ok,7.121094790985808,3.3512881670030765,0.03419370800838806,10.506576665997272,0,0,3.700471885617541e-11,18350400,37632000,602112000.0,3195,54776740,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,7.1404090840078425,0.8122177080076654,101.81236279199948,109.76498958401498,3379,0,9.970605326801306e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.14280818168015685,0.016244354160153306,101.81236279199948,101.9714153278398,3379,0,9.970605326801306e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,7.152254667016678,0.8370255409972742,0.016176167002413422,8.005456375016365,0,0,3.9237838007297626e-12,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,1,direct_splu,ok,7.2097608750045765,3.351152582996292,0.032676708011422306,10.59359016601229,0,0,2.4515644533987723e-11,18350400,37632000,602112000.0,3195,54810700,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,7.079015291994438,0.8173085830057971,79.47967579201213,87.37599966701237,2658,0,9.646980256889423e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.14158030583988876,0.01634617166011594,79.47967579201213,79.63760226951213,2658,0,9.646980256889423e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,7.196895083005074,0.8300198749930132,0.011876000004122034,8.03879095800221,0,0,3.1165668695857993e-12,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,7,direct_splu,ok,7.123743040981935,3.3156236250069924,0.029992583993589506,10.469359249982517,0,0,2.0739084370241882e-11,18350400,37632000,602112000.0,3195,54462740,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,7.091773499996634,0.8254583749803714,72.22605862500495,80.14329049998196,2395,0,9.953381051656328e-09,18350400,37632000,602112000.0,3195,19478800,0
20,1920,24,38400,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.14183546999993268,0.01650916749960743,72.22605862500495,72.38440326250449,2395,0,9.953381051656328e-09,18350400,37632000,602112000.0,3195,19478800,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.4247731250070501,0.1338009999890346,0.003875374997733161,0.5624494999938179,0,0,1.3678753828305384e-12,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,0,direct_splu,ok,0.4228490840177983,0.1938245830242522,0.008150500012561679,0.6248241670546122,0,0,1.5051758072408055e-12,4098800,10000000,160000000.0,8325,11510099,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.42471216700505465,0.13429362498573028,0.3100815830111969,0.8690873750019819,35,0,6.765169604853102e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008494243340101093,0.0026858724997146054,0.3100815830111969,0.32126169885101263,35,0,6.765169604853102e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.4235207919846289,0.13340658298693597,0.0038647910114377737,0.5607921659830026,0,0,1.8092776313246965e-12,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,1,direct_splu,ok,0.4296816249843687,0.18882808298803866,0.008418916986556724,0.6269286249589641,0,0,2.0815612109298345e-12,4098800,10000000,160000000.0,8325,11511097,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.42601012499653734,0.13329354199231602,0.29160625001532026,0.8509099170041736,33,0,6.89284458675303e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008520202499930747,0.0026658708398463204,0.29160625001532026,0.3027923233550973,33,0,6.89284458675303e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.4229950830049347,0.13185641600284725,0.0038433340087067336,0.5586948330164887,0,0,2.0353452901382424e-12,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,7,direct_splu,ok,0.4251649169891607,0.18911262499750592,0.008966999972471967,0.6232445419591386,0,0,2.192491619707649e-12,4098800,10000000,160000000.0,8325,11510099,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.43202004200429656,0.13306158300838433,0.31238829201902263,0.8774699170317035,35,0,7.448971887397604e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.00864040084008593,0.0026612316601676866,0.31238829201902263,0.32368992451927625,35,0,7.448971887397604e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.42746491701109335,0.1332962089800276,0.003857875009998679,0.5646190010011196,0,0,2.4231918587276014e-12,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,0,direct_splu,ok,0.43148670898517594,0.19240870897192508,0.008317874977365136,0.6322132929344662,0,0,2.52003787107614e-12,4098800,10000000,160000000.0,8325,11526230,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.4249730419833213,0.13263070801622234,3.781668832991272,4.339272582990816,430,0,9.725580237909137e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008499460839666427,0.002652614160324447,3.781668832991272,3.792820907991263,430,0,9.725580237909137e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.4245417079946492,0.1330099579936359,0.004325583984609693,0.5618772499728948,0,0,2.6889073987762665e-12,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,1,direct_splu,ok,0.4304779999947641,0.19724587502423674,0.009633541980292648,0.6373574169992935,0,0,3.74091679565555e-12,4098800,10000000,160000000.0,8325,11714918,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.42157620799844153,0.13299508299678564,3.451962416002061,4.006533706997288,397,0,9.796511706698111e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.00843152415996883,0.002659901659935713,3.451962416002061,3.463053841821966,397,0,9.796511706698111e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.4238972500024829,0.13672058397787623,0.0038521249953191727,0.5644699589756783,0,0,3.4737713999654447e-12,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,7,direct_splu,ok,0.4246841249987483,0.19453249999787658,0.008877790998667479,0.6280944159952924,0,0,4.346733293607981e-12,4098800,10000000,160000000.0,8325,11583847,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.42574662499828264,0.13330045799375512,3.7593595000216737,4.3184065830137115,430,0,9.545016412496418e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008514932499965653,0.0026660091598751023,3.7593595000216737,3.7705404416815145,430,0,9.545016412496418e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.42219679098343477,0.13278345900471322,0.0038650000060442835,0.5588452499941923,0,0,7.232255390970764e-12,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,0,direct_splu,ok,0.4220074999902863,0.20122254101443104,0.009163459006231278,0.6323935000109486,0,0,9.092016799164359e-12,4098800,10000000,160000000.0,8325,11786697,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.42105587502010167,0.13739320801687427,43.395641875016736,43.95409095805371,4932,0,9.702949094039472e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008421117500402033,0.0027478641603374855,43.395641875016736,43.406810856677474,4932,0,9.702949094039472e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.4246287500136532,0.13719587499508634,0.0038619590050075203,0.565686584013747,0,0,8.105574638084495e-12,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,1,direct_splu,ok,0.43247554198023863,0.20558741700369865,0.009126083983574063,0.6471890429675113,0,0,1.1974158419075061e-11,4098800,10000000,160000000.0,8325,12037907,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.4259899580210913,0.13421762501820922,36.61670916699222,37.17691675003152,4161,0,9.771342045872416e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008519799160421827,0.002684352500364184,36.61670916699222,36.62791331865301,4161,0,9.771342045872416e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.42083075002301484,0.13340583301032893,0.003919957991456613,0.5581565410248004,0,0,1.334024264821558e-11,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,7,direct_splu,ok,0.4236070000042673,0.20504262499161996,0.008411916001932696,0.63706154099782,0,0,2.004886724982305e-11,4098800,10000000,160000000.0,8325,11928879,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.4209065000177361,0.13566216599429026,41.07027075000224,41.62683941601426,4677,0,9.801459416243626e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,2,100000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.008418130000354723,0.002713243319885805,41.07027075000224,41.081402123322476,4677,0,9.801459416243626e-09,4098800,10000000,160000000.0,8325,5148700,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,5.721828625013586,0.9508166250016075,0.02032149999286048,6.692966750008054,0,0,1.326799889666628e-12,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,0,direct_splu,ok,5.730663374997675,1.689893792005023,0.02884883401566185,7.44940600101836,0,0,1.1393658416649342e-12,24068800,50000000,800000000.0,8325,52098780,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,5.696375875006197,0.9421414580137935,1.3189915409893729,7.957508874009363,33,0,6.053547197343765e-09,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.11392751750012393,0.018842829160275867,1.3189915409893729,1.4517618876497727,33,0,6.053547197343765e-09,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,5.69911920800223,0.9401026670238934,0.018225375009933487,6.657447250036057,0,0,7.621893068550781e-13,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,1,direct_splu,ok,5.685316166986013,1.68930229198304,0.026959999988321215,7.401578458957374,0,0,7.024439319381523e-13,24068800,50000000,800000000.0,8325,52098780,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,5.678592917014612,0.9383071250049397,1.3131189580017235,7.930019000021275,33,0,8.116653569406094e-09,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.11357185834029224,0.018766142500098795,1.3131189580017235,1.4454569588421147,33,0,8.116653569406094e-09,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,5.679325875011273,0.9433357089874335,0.018922500021290034,6.641584084019996,0,0,4.989695719764181e-13,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,7,direct_splu,ok,5.758219249983085,1.688903875008691,0.026930291001917794,7.474053415993694,0,0,4.306556505086684e-13,24068800,50000000,800000000.0,8325,52098780,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,5.7309332079894375,0.9335395419911947,1.3402133749914356,8.004686124972068,34,0,9.25328198789347e-09,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_frozen_amortized_50,derived_best_case,0.11461866415978875,0.018670790839823894,1.3402133749914356,1.4735028299910482,34,0,9.25328198789347e-09,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,5.6926607500063255,0.9326174579910003,0.018611333012813702,6.6438895410101395,0,0,2.2556383957947666e-12,24068800,50000000,800000000.0,8325,26018000,0
20,5000,12,100000,0.3,0.95,10000.0,0.9,0,direct_splu,ok,5.6953087500005495,1.892576917016413,0.02896716698887758,7.61685283400584,0,0,2.0392394274264707e-12,24068800,50000000,800000000.0,8325,56387180,0
20,5000,12,100000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,5.675650499993935,0.9401533330092207,18.447399332973873,25.06320316597703,407,0,9.972865577592808e-09,24068800,50000000,800000000.0,8325,26018000,0
