n,T,p,Tn,sv_sigma,sv_rho,lam,target_radius,seed,path,status,phase1_assembly_time,phase2_factor_time,phase3_solve_time,total_time,iters,hit_maxiter,relative_residual,L_factor_nnz,bandwidth_u,banded_ab_bytes,banded_factor_bytes,H_B_nnz,Kbar_nnz_estimate,Kbar_csr_bytes_estimate,M_m_nnz,skip_direct,banded_total_bytes_estimate,skip_banded
5,480,24,2400,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.04074154200498015,0.015947458014125004,0.3708691250067204,0.4275581250258256,832,0,9.249114845163501e-09,316225,-1,-1,-1,282900,588000,9408000.0,795,0,4800000,0
5,480,24,2400,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.059390999987954274,0.009288542001741007,0.3801195420091972,0.44879908399889246,831,0,9.357565398833424e-09,-1,124,2400000,2400000,282900,588000,9408000.0,795,0,4800000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.015517291991272941,0.0028746669995598495,0.00012958401930518448,0.018521543010137975,0,0,7.913726592401935e-13,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.01511545799439773,0.003408333024708554,0.007247667002957314,0.025771458022063598,28,0,8.155622534250539e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.013122625008691102,0.0009752500045578927,0.013718708010856062,0.027816583024105057,28,0,8.155648190941986e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.015205042000161484,0.0031241670076269656,0.00012974999845027924,0.01845895900623873,0,0,1.9815181948045076e-12,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.015624749998096377,0.002880832995288074,0.009377834008773789,0.02788341700215824,26,0,7.3496766392259675e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.014009083999553695,0.0010102500091306865,0.013883959007216617,0.028903293015901,26,0,7.34967478225502e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.016444332984974608,0.002763166994554922,0.00012716601486317813,0.019334665994392708,0,0,6.60109423626642e-13,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.01584837498376146,0.00364512499072589,0.007597791001899168,0.027091290976386517,27,0,5.22683817751251e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.013977541995700449,0.0010021250054705888,0.013991542014991865,0.028971209016162902,27,0,5.226862272586865e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.015603584004566073,0.0028965419915039092,0.0001355840067844838,0.018635710002854466,0,0,1.5294781550997646e-12,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.015823041001567617,0.002916291996371001,0.06037466699490324,0.07911399999284185,216,0,9.778514184274726e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.013528917013900355,0.0009648329869378358,0.11265091699897312,0.1271446669998113,218,0,9.63025631875973e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.015492708975216374,0.003286291001131758,0.00012637500185519457,0.018905374978203326,0,0,3.069657007924226e-12,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.016178332996787503,0.0027575840067584068,0.06024604200501926,0.07918195900856517,187,0,9.781697893343895e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.013619500008644536,0.0009011249931063503,0.09441570899798535,0.10893633399973623,188,0,9.591477459990886e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.015486332995351404,0.003037249989574775,0.0001204160216730088,0.018643999006599188,0,0,1.2518943039498344e-12,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.014902458002325147,0.0029123330023139715,0.05742633299087174,0.07524112399551086,203,0,9.637202425818794e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.013404249999439344,0.0009328750020358711,0.10205449999193661,0.11639162499341182,204,0,8.863883961592047e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.015206790994852781,0.0031037080043461174,0.00011408401769585907,0.018424583016894758,0,0,4.740753204724814e-12,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.0162701660010498,0.0027593749982770532,0.4501529169792775,0.46918245797860436,1482,0,9.527576892753565e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.01366962501197122,0.0009578749886713922,0.7565557089983486,0.7711832089989912,1487,0,9.792352137730968e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.015715916990302503,0.0026565420266706496,0.00012533299741335213,0.018497792014386505,0,0,8.017174250083472e-12,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.01603120900108479,0.0029489999869838357,0.36861087501165457,0.3875910839997232,1247,0,9.930282127983442e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.01360154099529609,0.0009782910055946559,0.6875218330242205,0.7021016650251113,1248,0,9.498867670880607e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.015883250016486272,0.003294417023425922,0.00012325000716373324,0.019300917047075927,0,0,5.525360155546837e-12,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.015999041992472485,0.002945458982139826,0.49156466699787416,0.5105091679724865,1515,0,8.610318885114772e-09,129198,-1,-1,-1,105525,240000,3840000.0,3195,0,2304000,0
5,1920,2,9600,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.013784625014523044,0.0014610829821322113,0.8223967920057476,0.8376425000024028,1508,0,9.550308196078623e-09,-1,20,1612800,1612800,105525,240000,3840000.0,3195,0,2304000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.06324700001277961,0.01984304198413156,0.0003945839998777956,0.08348462599678896,0,0,5.355917895550659e-13,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.05995874997461215,0.01876837498275563,0.025928874994860962,0.10465599995222874,24,0,9.504513834923036e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.08935504200053401,0.005282291996991262,0.023632708995137364,0.11827004299266264,24,0,9.504518915124516e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.06065495798247866,0.018256790994200855,0.0004505419929046184,0.07936229096958414,0,0,4.646945415667862e-13,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.061143708997406065,0.018580749980174005,0.02508504199795425,0.10480950097553432,25,0,5.833150271249468e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.08707129099639133,0.0047937500057742,0.02276454199454747,0.114629582996713,25,0,5.8331510034886915e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.05636970800696872,0.019077040982665494,0.0005170410149730742,0.07596379000460729,0,0,4.564389056606187e-13,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.05933654200634919,0.019325166009366512,0.030583040992496535,0.10924474900821224,27,0,4.984611704196933e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.08629391700378619,0.004826541990041733,0.029273124993778765,0.12039358398760669,27,0,4.98461435121803e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.05948458399507217,0.019370041001820937,0.0004047499969601631,0.07925937499385327,0,0,1.0846973870087758e-12,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.06309191600303166,0.01874183298787102,0.17963754100492224,0.2614712899958249,170,0,9.975793531280594e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.08909654198214412,0.006117375014582649,0.18648258299799636,0.2816964999947231,170,0,9.780759461326722e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.05920812502154149,0.019347708992427215,0.0006891250086482614,0.07924495902261697,0,0,7.510460206841599e-13,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.05971750000026077,0.019589333998737857,0.19528637500479817,0.2745932090037968,182,0,9.962217165401447e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.08825591602362692,0.005031000007875264,0.17735983300372027,0.27064674903522246,181,0,9.325016127393788e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.056864375015720725,0.018059791007544845,0.0005079580005258322,0.0754321240237914,0,0,8.682844061722715e-13,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.05618837499059737,0.01842504201340489,0.21832920899032615,0.2929426259943284,201,0,9.76359139984309e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.09067391700227745,0.004969582980265841,0.20526683301432058,0.30091033299686387,200,0,9.642038103417752e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.061985833977814764,0.019478583009913564,0.0004247920005582273,0.08188920898828655,0,0,4.037677277051853e-12,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.06000962501275353,0.019698999996762723,1.1040497920184862,1.1837584170280024,1086,0,8.831084896072484e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.08980800001882017,0.004950167000060901,1.079169416014338,1.173927583033219,1085,0,9.87327042598275e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.06113970800652169,0.019167874997947365,0.0003815829986706376,0.08068916600313969,0,0,3.198054121207953e-12,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.05848191599943675,0.019407582993153483,1.2603810000000522,1.3382704989926424,1183,0,9.892971585015668e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.08938729099463671,0.005010499997297302,1.1980802920006681,1.2924780829926021,1180,0,9.133016567282716e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.06009487499250099,0.018360916001256555,0.0004777080030180514,0.0789334989967756,0,0,2.6262085314699668e-12,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.057880790991475806,0.017681249999441206,1.5364930419891607,1.6120550829800777,1459,0,8.785229561271166e-09,650575,-1,-1,-1,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,12,9600,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.08776245798799209,0.004802332987310365,1.4581329160137102,1.5506977069890127,1451,0,9.14968213397177e-09,-1,64,4992000,4992000,583650,1200000,19200000.0,3195,0,9984000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.16215374998864718,0.05758895899634808,0.0013535839971154928,0.22109629298211075,0,0,4.568144374831202e-13,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.1644920840044506,0.05992570798844099,0.05196666601113975,0.27638445800403133,25,0,5.573166316976467e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.2440552499901969,0.037991249992046505,0.054550415981793776,0.3365969159640372,25,0,5.573162715760776e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.1594618340022862,0.05323354201391339,0.0013387500075623393,0.21403412602376193,0,0,8.147737714993374e-13,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.16038074999232776,0.056244749983306974,0.054846165992785245,0.27147166596842,25,0,8.389200655479827e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.24808641700656153,0.03733308400842361,0.05791241698898375,0.3433319180039689,25,0,8.389208645468658e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.1633323330024723,0.058241083985194564,0.0006894160178489983,0.22226283300551586,0,0,4.075320504609534e-13,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.16100483300397173,0.057820500020170584,0.05273945798398927,0.2715647910081316,27,0,5.043826831541058e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.24873204200412147,0.03924408298917115,0.06034012499731034,0.34831624999060296,27,0,5.043825575918648e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.1606580420047976,0.05928154199500568,0.0008610839722678065,0.2208006679720711,0,0,9.348923484803622e-13,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.1600633750203997,0.06020495900884271,0.38149800000246614,0.6017663340317085,177,0,8.28606872733543e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.24611391601501964,0.03802800000994466,0.3849528749997262,0.6690947910246905,176,0,9.044644531191318e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.1637198330136016,0.057947041001170874,0.0010049580014310777,0.22267183201620355,0,0,1.2659833679266792e-12,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.16428641698439606,0.058821959013585,0.3853118330007419,0.608420208998723,184,0,8.961676133158108e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.24464883300242946,0.03700516698881984,0.3947528330027126,0.6764068329939619,184,0,9.4010166738503e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.16526158401393332,0.05579695801134221,0.0008232499822042882,0.22188179200747982,0,0,7.577431757972099e-13,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.16172937498777173,0.05730933300219476,0.3940689580049366,0.6131076659949031,201,0,8.638413926071977e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.23942958400584757,0.03773725000792183,0.40727895800955594,0.6844457920233253,201,0,9.708844132300054e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.16119254098157398,0.05744649999542162,0.0009705410047899932,0.2196095819817856,0,0,3.0879030648139775e-12,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.15972791699459776,0.05725033301860094,2.2982872080174275,2.515265458030626,1144,0,9.660711855990455e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.24366179198841564,0.03775762501754798,2.454302625003038,2.7357220420090016,1144,0,9.811044431458495e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.16768012501415797,0.058856791991274804,0.0012581670016516,0.22779508400708437,0,0,3.057166727797868e-12,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.1633366250025574,0.05712754197884351,2.413078500016127,2.6335426669975277,1190,0,9.851274244760773e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.24292904100730084,0.036575500009348616,2.462571125011891,2.7420756660285406,1194,0,8.769838861660538e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.16044979100115597,0.057914250006433576,0.0007327079947572201,0.21909674900234677,0,0,2.6825086601592898e-12,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.1634429160039872,0.058782959007658064,3.0619911669928115,3.2842170420044567,1429,0,9.881732360525093e-09,1291825,-1,-1,-1,1154100,2352000,37632000.0,3195,0,19200000,0
5,1920,24,9600,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.2483912500028964,0.03817174999858253,2.9631233330001123,3.2496863330015913,1416,0,9.48518930970815e-09,-1,124,9600000,9600000,1154100,2352000,37632000.0,3195,0,19200000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.042354125005658716,0.00802091701189056,0.00031758297700434923,0.050692624994553626,0,0,7.824760380943918e-13,336580,-1,-1,-1,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.043523541011381894,0.007510708004701883,0.033620000001974404,0.08465424901805818,30,0,6.220337699917245e-09,336580,-1,-1,-1,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.03479695800342597,0.002727665996644646,0.05099625000730157,0.08852087400737219,30,0,6.220350439336562e-09,-1,20,4200000,4200000,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.0424331669928506,0.0077160419896245,0.000280875014141202,0.050430083996616304,0,0,1.9631793559227486e-12,336580,-1,-1,-1,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.04290958298952319,0.007815624994691461,0.029725041007623076,0.08045024899183773,28,0,7.6532420156914e-09,336580,-1,-1,-1,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.03544554198742844,0.0026848750130739063,0.0477812500030268,0.08591166700352915,28,0,7.653255855207807e-09,-1,20,4200000,4200000,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.04247949999989942,0.007485915994038805,0.0003515839925967157,0.05031699998653494,0,0,6.370327420514118e-13,336580,-1,-1,-1,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.04249704099493101,0.007515500008594245,0.03359454098972492,0.08360708199325018,30,0,5.622664183970352e-09,336580,-1,-1,-1,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.03673258298658766,0.0025231660110875964,0.051916625001467764,0.09117237399914302,30,0,5.622665590718128e-09,-1,20,4200000,4200000,274925,625000,10000000.0,8325,0,6000000,0
5,5000,2,25000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.042391916998894885,0.007942166004795581,0.0003401669964659959,0.05067425000015646,0,0,1.4307078023598982e-12,336580,-1,-1,-1,274925,625000,10000000.0,8325,0,6000000,0
