axis,axis_value,n,T,p,sv_sigma,sv_rho,lam,target_radius,seed,preconditioner,iters,status,hit_maxiter,relative_residual,setup_time,solve_time,matvec_time_mean,cond_proxy
p,1,5,480,1,0.3,0.95,10000.0,0.9,0,direct_cholmod,0,0,0,1.2021933265723537e-12,0.0004950830189045519,2.1791987819597125e-05,4.1125022107735276e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,1,none,5527,0,0,9.579244911028334e-09,2.910092007368803e-07,0.24483633297495544,3.737499355338514e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,1,jacobi,3814,0,0,9.804017638675632e-09,3.662498784251511e-05,0.17095333299948834,3.737499355338514e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,1,block_jacobi,3702,0,0,8.529910520570886e-09,0.010341458983020857,0.24169770898879506,3.737499355338514e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,1,time_averaged_lu,124,0,0,9.258468787413249e-09,0.004410125024151057,0.01868599999579601,3.737499355338514e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,1,time_averaged_chol,122,0,0,9.664341081265627e-09,0.0038432909932453185,0.008317083993460983,3.737499355338514e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,1,direct_splu,0,0,0,4.944652042942068e-12,0.0011282079794909805,0.00010245901648886502,3.737499355338514e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,1,direct_cholmod,0,0,0,4.027246033498785e-12,0.0004584590205922723,2.429200685583055e-05,3.737499355338514e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,7,none,3549,0,0,9.118033551431343e-09,2.9199873097240925e-07,0.1586109589843545,4.0917017031461e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,7,jacobi,3037,0,0,9.936080432270808e-09,4.441698547452688e-05,0.13757308400818147,4.0917017031461e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,7,block_jacobi,2910,0,0,9.146937303445684e-09,0.01070825001806952,0.19167533400468528,4.0917017031461e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,7,time_averaged_lu,135,0,0,9.762503537519925e-09,0.0043329999898560345,0.02033554101944901,4.0917017031461e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,7,time_averaged_chol,135,0,0,9.569251201049242e-09,0.0039554999966640025,0.00905570900067687,4.0917017031461e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,7,direct_splu,0,0,0,2.011309842455748e-12,0.001140082982601598,0.0001250420173164457,4.0917017031461e-05,nan
p,1,5,480,1,0.3,0.95,10000.0,0.9,7,direct_cholmod,0,0,0,1.5839496949391763e-12,0.00047912501031532884,2.1957996068522334e-05,4.0917017031461e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,0,none,3187,0,0,9.564237089832547e-09,3.7500285543501377e-07,0.1660673330188729,4.2665982618927956e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,0,jacobi,2128,0,0,8.43175599558946e-09,5.366600817069411e-05,0.11306616599904373,4.2665982618927956e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,0,block_jacobi,2035,0,0,9.261526146013419e-09,0.01100154101732187,0.14869595799245872,4.2665982618927956e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,0,time_averaged_lu,151,0,0,7.326318795350968e-09,0.005577292002271861,0.022443207999458537,4.2665982618927956e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,0,time_averaged_chol,150,0,0,9.34611029650272e-09,0.004710790992248803,0.012073582998709753,4.2665982618927956e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,0,direct_splu,0,0,0,8.485091179289236e-13,0.0016237919917330146,9.908300125971437e-05,4.2665982618927956e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,0,direct_cholmod,0,0,0,1.0148559588640863e-12,0.0006960000027902424,3.2499985536560416e-05,4.2665982618927956e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,1,none,2573,0,0,8.317015725993338e-09,3.7500285543501377e-07,0.1339962909987662,4.679098492488265e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,1,jacobi,2609,0,0,9.377345788738357e-09,4.6165980165824294e-05,0.1371461660019122,4.679098492488265e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,1,block_jacobi,2596,0,0,9.18760374687606e-09,0.010420915990835056,0.1882853329880163,4.679098492488265e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,1,time_averaged_lu,116,0,0,7.964553430658434e-09,0.005541166989132762,0.01740004197927192,4.679098492488265e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,1,time_averaged_chol,116,0,0,7.692300409613758e-09,0.0046699589875061065,0.009385707991896197,4.679098492488265e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,1,direct_splu,0,0,0,1.7729637275713841e-12,0.0015252500015776604,9.970800601877272e-05,4.679098492488265e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,1,direct_cholmod,0,0,0,2.2674379510735677e-12,0.0007101250230334699,3.162497887387872e-05,4.679098492488265e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,7,none,1724,0,0,9.577678933268433e-09,3.33995558321476e-07,0.090211917005945,4.7833978896960616e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,7,jacobi,2414,0,0,9.463054218667879e-09,5.033300840295851e-05,0.12748041600571014,4.7833978896960616e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,7,block_jacobi,2414,0,0,7.149109107213198e-09,0.010878542001591995,0.17706600000383332,4.7833978896960616e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,7,time_averaged_lu,138,0,0,8.551437840389185e-09,0.005427458003396168,0.020522915991023183,4.7833978896960616e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,7,time_averaged_chol,136,0,0,9.76225087545071e-09,0.0047529999865219,0.010897083004238084,4.7833978896960616e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,7,direct_splu,0,0,0,1.446818554653124e-12,0.0017067080189008266,0.00010112498421221972,4.7833978896960616e-05,nan
p,2,5,480,2,0.3,0.95,10000.0,0.9,7,direct_cholmod,0,0,0,1.5913211086265775e-12,0.0006977909943088889,2.9375019948929548e-05,4.7833978896960616e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,0,none,1464,0,0,9.81993371265377e-09,3.3300602808594704e-07,0.09905545800575055,6.28340058028698e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,0,jacobi,1767,0,0,9.111579504346858e-09,0.0001143749977927655,0.11917375001939945,6.28340058028698e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,0,block_jacobi,1710,0,0,8.528930634506204e-09,0.010719874990172684,0.1508332499943208,6.28340058028698e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,0,time_averaged_lu,146,0,0,9.236659553341543e-09,0.008027249976294115,0.025820458016823977,6.28340058028698e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,0,time_averaged_chol,146,0,0,8.532349197063364e-09,0.006914250028785318,0.015239792002830654,6.28340058028698e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,0,direct_splu,0,0,0,1.0108202049538825e-12,0.0025450419925618917,0.00010745800682343543,6.28340058028698e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,0,direct_cholmod,0,0,0,1.0348706296779778e-12,0.0013346659834496677,4.529199213720858e-05,6.28340058028698e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,1,none,1368,0,0,9.32043346792577e-09,4.169996827840805e-07,0.09283704098197632,6.283301627263427e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,1,jacobi,1187,0,0,9.5135166673035e-09,9.133300045505166e-05,0.08065470799920149,6.283301627263427e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,1,block_jacobi,1107,0,0,8.04505672909749e-09,0.011080625001341105,0.09812129099736921,6.283301627263427e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,1,time_averaged_lu,114,0,0,9.046229630571582e-09,0.007828250003512949,0.019861625012708828,6.283301627263427e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,1,time_averaged_chol,113,0,0,9.244898950488172e-09,0.006941665982594714,0.011694000015268102,6.283301627263427e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,1,direct_splu,0,0,0,1.1098274892832333e-12,0.0026375419984105974,0.0001109160075429827,6.283301627263427e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,1,direct_cholmod,0,0,0,1.154758410155983e-12,0.0013044170045759529,4.429198452271521e-05,6.283301627263427e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,7,none,1286,0,0,9.725476877338213e-09,2.9199873097240925e-07,0.08696166699519381,6.233400199562311e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,7,jacobi,1689,0,0,9.512563059436775e-09,9.554100688546896e-05,0.11404604199924506,6.233400199562311e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,7,block_jacobi,1648,0,0,9.952922753215217e-09,0.010748959000920877,0.14960266699199565,6.233400199562311e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,7,time_averaged_lu,145,0,0,8.839305328146384e-09,0.008309666998684406,0.02549154101870954,6.233400199562311e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,7,time_averaged_chol,144,0,0,8.962155568881471e-09,0.007116250024409965,0.014868375001242384,6.233400199562311e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,7,direct_splu,0,0,0,8.170651157595252e-13,0.002885916008381173,0.00010504198144190013,6.233400199562311e-05,nan
p,4,5,480,4,0.3,0.95,10000.0,0.9,7,direct_cholmod,0,0,0,8.145348505206127e-13,0.0013756249973084778,5.649999366141856e-05,6.233400199562311e-05,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,0,none,1152,0,0,8.959645029901557e-09,4.5797787606716156e-07,0.12085395801113918,9.941699681803584e-05,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,0,jacobi,1348,0,0,8.486364975008546e-09,0.00025508299586363137,0.14109583297977224,9.941699681803584e-05,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,0,block_jacobi,1066,0,0,9.108186625602925e-09,0.011149625002872199,0.13309558300534263,9.941699681803584e-05,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,0,time_averaged_lu,138,0,0,7.474318386449083e-09,0.01336941699264571,0.03281891701044515,9.941699681803584e-05,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,0,time_averaged_chol,136,0,0,9.314572009317624e-09,0.014179083023918793,0.025763125013327226,9.941699681803584e-05,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,0,direct_splu,0,0,0,6.205208090922326e-13,0.005329875013558194,0.0001449999981559813,9.941699681803584e-05,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,0,direct_cholmod,0,0,0,7.273628170846748e-13,0.0030039999983273447,8.016600622795522e-05,9.941699681803584e-05,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,1,none,870,0,0,9.694273284818256e-09,3.7500285543501377e-07,0.0907032499962952,0.00010016700252890587,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,1,jacobi,955,0,0,9.902822393038918e-09,0.00024783299886621535,0.10061579197645187,0.00010016700252890587,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,1,block_jacobi,933,0,0,7.990003273500702e-09,0.011145874974317849,0.11708958298549987,0.00010016700252890587,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,1,time_averaged_lu,105,0,0,9.73536319806191e-09,0.01344833301845938,0.02523754199501127,0.00010016700252890587,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,1,time_averaged_chol,105,0,0,8.969295654613901e-09,0.011953583016293123,0.02003991699893959,0.00010016700252890587,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,1,direct_splu,0,0,0,8.18466579929298e-13,0.005156792001798749,0.0001452919968869537,0.00010016700252890587,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,1,direct_cholmod,0,0,0,6.282644104282367e-13,0.0028959579940419644,8.716597221791744e-05,0.00010016700252890587,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,7,none,1057,0,0,8.196128416091527e-09,3.7500285543501377e-07,0.10958137499983422,0.0001001250057015568,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,7,jacobi,1289,0,0,9.40445798487624e-09,0.00021479101269505918,0.13483491700026207,0.0001001250057015568,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,7,block_jacobi,1046,0,0,9.319489350743674e-09,0.011096208007074893,0.13162708299933001,0.0001001250057015568,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,7,time_averaged_lu,155,0,0,9.122594352738723e-09,0.013912042020820081,0.03729116701288149,0.0001001250057015568,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,7,time_averaged_chol,155,0,0,6.663576151302338e-09,0.012327542004641145,0.029748041997663677,0.0001001250057015568,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,7,direct_splu,0,0,0,9.400822741076321e-13,0.005352834006771445,0.00014004198601469398,0.0001001250057015568,nan
p,8,5,480,8,0.3,0.95,10000.0,0.9,7,direct_cholmod,0,0,0,1.0263845066806441e-12,0.0029517909861169755,9.291598689742386e-05,0.0001001250057015568,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,0,none,995,0,0,8.08187063122257e-09,3.33995558321476e-07,0.1459345830080565,0.00014254101552069187,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,0,jacobi,1001,0,0,8.424761011055827e-09,0.0003757910162676126,0.14713612498599105,0.00014254101552069187,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,0,block_jacobi,914,0,0,9.836080882159776e-09,0.01167354200151749,0.15304983299574815,0.00014254101552069187,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,0,time_averaged_lu,126,0,0,9.253782675477958e-09,0.02214774998719804,0.03958233297453262,0.00014254101552069187,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,0,time_averaged_chol,125,0,0,9.390514596550793e-09,0.018985167000209913,0.030964666977524757,0.00014254101552069187,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,0,direct_splu,0,0,0,7.645560909770749e-13,0.008391124982153997,0.00016458300524391234,0.00014254101552069187,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,0,direct_cholmod,0,0,0,7.512839022417217e-13,0.004579583997838199,9.658298222348094e-05,0.00014254101552069187,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,1,none,766,0,0,9.151950002418021e-09,4.169996827840805e-07,0.1116421659826301,0.00015104201156646013,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,1,jacobi,932,0,0,8.489309037173823e-09,0.00034716702066361904,0.13635570902260952,0.00015104201156646013,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,1,block_jacobi,830,0,0,9.849908128695254e-09,0.011211041011847556,0.1384187910007313,0.00015104201156646013,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,1,time_averaged_lu,98,0,0,8.915108390048356e-09,0.022437792009441182,0.030883667001035064,0.00015104201156646013,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,1,time_averaged_chol,98,0,0,8.4893779838803e-09,0.018593375018099323,0.024359791015740484,0.00015104201156646013,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,1,direct_splu,0,0,0,6.630201968808831e-13,0.008452249981928617,0.0001703340094536543,0.00015104201156646013,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,1,direct_cholmod,0,0,0,5.805132510963177e-13,0.00459320901427418,9.67920059338212e-05,0.00015104201156646013,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,7,none,1008,0,0,9.67113887485412e-09,3.7500285543501377e-07,0.14713804100756533,0.00014300001203082502,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,7,jacobi,1084,0,0,9.48260853624017e-09,0.0003342500131111592,0.15929999999934807,0.00014300001203082502,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,7,block_jacobi,901,0,0,9.227934691989317e-09,0.011088250001193956,0.15072254097322002,0.00014300001203082502,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,7,time_averaged_lu,160,0,0,9.42301375508145e-09,0.022050083003705367,0.0501640000147745,0.00014300001203082502,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,7,time_averaged_chol,158,0,0,9.561295511272497e-09,0.018724749999819323,0.03938629198819399,0.00014300001203082502,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,7,direct_splu,0,0,0,6.928688206068312e-13,0.009131416998570785,0.0001931249862536788,0.00014300001203082502,nan
p,12,5,480,12,0.3,0.95,10000.0,0.9,7,direct_cholmod,0,0,0,6.708364603282598e-13,0.00454454097780399,0.00010241701966151595,0.00014300001203082502,nan
